"","id","actor.name","order","gender","popularity.x","birthday","deathday","birthplace","film","revenue","budget","language","popularity.y","runtime","vote_average","vote_count","director","tagline","genres","certification","month_release","year_release","lustrum","log_popularity","log_revenue","genre6","genre7","genre1","genre2","genre3","genre4","genre5","totxmovie","tot_perso","perc","pass","tot1","gen1","value"
"305","98","Russell Crowe",0,2,6.648,"1964-04-07","","Wellington, New Zealand","Gladiator","457640427","1.03e+08","en","25.383","155","8.1","11044","Ridley Scott","A Hero Will Rise.","[28, 12, 18]","R","May","2000","2000-2005","3.234079659","19.94159434","","","Action","Adventure","Drama","","",29,31,0.935483870967742,"Female",0,"gen1",0
"306","98","Russell Crowe",0,2,6.648,"1964-04-07","","Wellington, New Zealand","Gladiator","457640427","1.03e+08","en","25.383","155","8.1","11044","Ridley Scott","A Hero Will Rise.","[28, 12, 18]","R","May","2000","2000-2005","3.234079659","19.94159434","","","Action","Adventure","Drama","","",29,31,0.935483870967742,"Male",8,"gen2",2
"307","77","Guy Pearce",0,2,6.905,"1967-10-05","","Ely, Cambridgeshire, England, UK","Memento","39723096","9e+06","en","18.39","113","8.2","8888","Christopher Nolan","Some memories are best forgotten.","[9648, 53]","R","October","2000","2000-2005","2.911807039","17.49744334","","","Mystery","Thriller","","","",8,13,0.615384615384615,"Female",0,"gen1",0
"308","77","Guy Pearce",0,2,6.905,"1967-10-05","","Ely, Cambridgeshire, England, UK","Memento","39723096","9e+06","en","18.39","113","8.2","8888","Christopher Nolan","Some memories are best forgotten.","[9648, 53]","R","October","2000","2000-2005","2.911807039","17.49744334","","","Mystery","Thriller","","","",8,13,0.615384615384615,"Male",1,"gen2",2
"309","8358","Tom Hanks",0,2,15.953,"1956-07-09","","Concord, California, USA","Cast Away","429632142","9e+07","en","14.028","143","7.6","6902","Robert Zemeckis","At the edge of the world, his journey begins.","[12, 18]","PG-13","December","2000","2000-2005","2.641055332","19.87843992","","","Adventure","Drama","","","",17,30,0.566666666666667,"Female",0,"gen1",0
"310","8358","Tom Hanks",0,2,15.953,"1956-07-09","","Concord, California, USA","Cast Away","429632142","9e+07","en","14.028","143","7.6","6902","Robert Zemeckis","At the edge of the world, his journey begins.","[12, 18]","PG-13","December","2000","2000-2005","2.641055332","19.87843992","","","Adventure","Drama","","","",17,30,0.566666666666667,"Male",8,"gen2",2
"311","4234","Neve Campbell",0,1,2.682,"1973-10-03","","Guelph, Ontario, Canada","Scream 3","161834276","4e+07","en","13.196","116","5.9","1680","Wes Craven","Someone has taken their love of trilogies one step too far.","[27, 9648]","R","February","2000","2000-2005","2.579913753","18.90208338","","","Horror","Mystery","","","",12,28,0.428571428571429,"Male",8,"gen1",1
"312","4234","Neve Campbell",0,1,2.682,"1973-10-03","","Guelph, Ontario, Canada","Scream 3","161834276","4e+07","en","13.196","116","5.9","1680","Wes Craven","Someone has taken their love of trilogies one step too far.","[27, 9648]","R","February","2000","2000-2005","2.579913753","18.90208338","","","Horror","Mystery","","","",12,28,0.428571428571429,"Female",0,"gen2",0
"313","2067","Gary Sinise",0,2,3.005,"1955-03-17","","Blue Island, Illinois, USA","Mission to Mars","60874615","9e+07","en","13.208","114","5.9","759","Brian De Palma","Let There Be Life.","[878]","PG","March","2000","2000-2005","2.580822707","17.92432681","","","Science Fiction","","","","",8,17,0.470588235294118,"Female",0,"gen1",0
"314","2067","Gary Sinise",0,2,3.005,"1955-03-17","","Blue Island, Illinois, USA","Mission to Mars","60874615","9e+07","en","13.208","114","5.9","759","Brian De Palma","Let There Be Life.","[878]","PG","March","2000","2000-2005","2.580822707","17.92432681","","","Science Fiction","","","","",8,17,0.470588235294118,"Male",8,"gen2",2
"315","129","Miyu Irino",1,2,2.624,"1988-02-19","","Tokyo, Japan","Spirited Away","274925095","1.9e+07","ja","36.206","125","8.5","8667","Hayao Miyazaki","","[16, 14, 10751]","PG","July","2001","2000-2005","3.589224851","19.43200924","","","Animation","Fantasy","Family","","",8,10,0.8,"Female",0,"gen1",0
"316","129","Miyu Irino",1,2,2.624,"1988-02-19","","Tokyo, Japan","Spirited Away","274925095","1.9e+07","ja","36.206","125","8.5","8667","Hayao Miyazaki","","[16, 14, 10751]","PG","July","2001","2000-2005","3.589224851","19.43200924","","","Animation","Fantasy","Family","","",8,10,0.8,"Male",6,"gen2",2
"317","671","Daniel Radcliffe",0,2,9.075,"1989-07-23","","Hammersmith, London, England, UK","Harry Potter and the Philosopher's Stone","976475550","1.25e+08","en","37.202","152","7.8","15796","Chris Columbus","Let the Magic Begin.","[12, 14, 10751]","PG","November","2001","2000-2005","3.616362523","20.69946027","","","Adventure","Fantasy","Family","","",32,47,0.680851063829787,"Female",0,"gen1",0
"318","671","Daniel Radcliffe",0,2,9.075,"1989-07-23","","Hammersmith, London, England, UK","Harry Potter and the Philosopher's Stone","976475550","1.25e+08","en","37.202","152","7.8","15796","Chris Columbus","Let the Magic Begin.","[12, 14, 10751]","PG","November","2001","2000-2005","3.616362523","20.69946027","","","Adventure","Fantasy","Family","","",32,47,0.680851063829787,"Male",5,"gen2",2
"319","120","Elijah Wood",0,2,2.941,"1981-01-28","","Cedar Rapids, Iowa, USA","The Lord of the Rings: The Fellowship of the Ring","871368364","9.3e+07","en","36.843","178","8.3","16151","Peter Jackson","One ring to rule them all","[28, 12, 14]","PG-13","December","2001","2000-2005","3.606665641","20.58557537","","","Action","Adventure","Fantasy","","",32,36,0.888888888888889,"Female",0,"gen1",0
"320","120","Elijah Wood",0,2,2.941,"1981-01-28","","Cedar Rapids, Iowa, USA","The Lord of the Rings: The Fellowship of the Ring","871368364","9.3e+07","en","36.843","178","8.3","16151","Peter Jackson","One ring to rule them all","[28, 12, 14]","PG-13","December","2001","2000-2005","3.606665641","20.58557537","","","Action","Adventure","Fantasy","","",32,36,0.888888888888889,"Male",1,"gen2",2
"321","453","Russell Crowe",0,2,6.648,"1964-04-07","","Wellington, New Zealand","A Beautiful Mind","313542341","6e+07","en","15.957","135","7.8","6233","Ron Howard","He saw the world in a way no one could have imagined.","[18, 10749]","PG-13","December","2001","2000-2005","2.769897604","19.56344497","","","Drama","Romance","","","",18,22,0.818181818181818,"Female",0,"gen1",0
"322","453","Russell Crowe",0,2,6.648,"1964-04-07","","Wellington, New Zealand","A Beautiful Mind","313542341","6e+07","en","15.957","135","7.8","6233","Ron Howard","He saw the world in a way no one could have imagined.","[18, 10749]","PG-13","December","2001","2000-2005","2.769897604","19.56344497","","","Drama","Romance","","","",18,22,0.818181818181818,"Male",7,"gen2",2
"323","855","Josh Hartnett",0,2,1.951,"1978-07-21","","Saint Paul, Minnesota, USA","Black Hawk Down","172989651","9.2e+07","en","17.686","145","7.3","3320","Ridley Scott","Leave No Man Behind.","[28, 36, 10752]","R","December","2001","2000-2005","2.872773366","18.96874233","","","Action","History","War","","",33,34,0.970588235294118,"Female",0,"gen1",0
"324","855","Josh Hartnett",0,2,1.951,"1978-07-21","","Saint Paul, Minnesota, USA","Black Hawk Down","172989651","9.2e+07","en","17.686","145","7.3","3320","Ridley Scott","Leave No Man Behind.","[28, 36, 10752]","R","December","2001","2000-2005","2.872773366","18.96874233","","","Action","History","War","","",33,34,0.970588235294118,"Male",9,"gen2",2
"325","644","Haley Joel Osment",0,2,2.868,"1988-04-10","","Los Angeles, California, USA","A.I. Artificial Intelligence","235926552","1e+08","en","18.972","146","7","3930","Steven Spielberg","David is 11 years old. He weighs 60 pounds. He is 4 feet, 6 inches tall. He has brown hair. His love is real. But he is not.","[12, 18, 878]","PG-13","June","2001","2000-2005","2.942964208","19.27903109","","","Adventure","Drama","Science Fiction","","",52,71,0.732394366197183,"Female",0,"gen1",0
"326","644","Haley Joel Osment",0,2,2.868,"1988-04-10","","Los Angeles, California, USA","A.I. Artificial Intelligence","235926552","1e+08","en","18.972","146","7","3930","Steven Spielberg","David is 11 years old. He weighs 60 pounds. He is 4 feet, 6 inches tall. He has brown hair. His love is real. But he is not.","[12, 18, 878]","PG-13","June","2001","2000-2005","2.942964208","19.27903109","","","Adventure","Drama","Science Fiction","","",52,71,0.732394366197183,"Male",15,"gen2",2
"327","672","Daniel Radcliffe",0,2,9.075,"1989-07-23","","Hammersmith, London, England, UK","Harry Potter and the Chamber of Secrets","876688482","1e+08","en","34.856","161","7.7","13353","Chris Columbus","Hogwarts is back in session.","[12, 14]","PG","November","2002","2000-2005","3.551225289","20.59166228","","","Adventure","Fantasy","","","",34,46,0.739130434782609,"Female",0,"gen1",0
"328","672","Daniel Radcliffe",0,2,9.075,"1989-07-23","","Hammersmith, London, England, UK","Harry Potter and the Chamber of Secrets","876688482","1e+08","en","34.856","161","7.7","13353","Chris Columbus","Hogwarts is back in session.","[12, 14]","PG","November","2002","2000-2005","3.551225289","20.59166228","","","Adventure","Fantasy","","","",34,46,0.739130434782609,"Male",6,"gen2",2
"329","121","Elijah Wood",0,2,2.941,"1981-01-28","","Cedar Rapids, Iowa, USA","The Lord of the Rings: The Two Towers","926287400","7.9e+07","en","28.464","179","8.3","13939","Peter Jackson","A New Power Is Rising.","[12, 14, 28]","PG-13","December","2002","2000-2005","3.348640131","20.64669511","","","Adventure","Fantasy","Action","","",35,41,0.853658536585366,"Female",0,"gen1",0
"330","121","Elijah Wood",0,2,2.941,"1981-01-28","","Cedar Rapids, Iowa, USA","The Lord of the Rings: The Two Towers","926287400","7.9e+07","en","28.464","179","8.3","13939","Peter Jackson","A New Power Is Rising.","[12, 14, 28]","PG-13","December","2002","2000-2005","3.348640131","20.64669511","","","Adventure","Fantasy","Action","","",35,41,0.853658536585366,"Male",2,"gen2",2
"331","640","Leonardo DiCaprio",0,2,10.955,"1974-11-11","","Los Angeles, California, USA","Catch Me If You Can","352114312","5.2e+07","en","15.556","141","7.9","8557","Steven Spielberg","The true story of a real fake.","[80, 18]","PG-13","December","2002","2000-2005","2.744446416","19.67946643","","","Crime","Drama","","","",45,69,0.652173913043478,"Female",0,"gen1",0
"332","640","Leonardo DiCaprio",0,2,10.955,"1974-11-11","","Los Angeles, California, USA","Catch Me If You Can","352114312","5.2e+07","en","15.556","141","7.9","8557","Steven Spielberg","The true story of a real fake.","[80, 18]","PG-13","December","2002","2000-2005","2.744446416","19.67946643","","","Crime","Drama","","","",45,69,0.652173913043478,"Male",16,"gen2",2
"333","180","Tom Cruise",0,2,12.645,"1962-07-03","","Syracuse, New York, USA","Minority Report","358372926","1.02e+08","en","18.256","145","7.3","5218","Steven Spielberg","The system is perfect until it comes after you.","[28, 53, 878, 9648]","PG-13","June","2002","2000-2005","2.904493793","19.69708469","","","Action","Thriller","Science Fiction","Mystery","",36,63,0.571428571428571,"Female",0,"gen1",0
"334","180","Tom Cruise",0,2,12.645,"1962-07-03","","Syracuse, New York, USA","Minority Report","358372926","1.02e+08","en","18.256","145","7.3","5218","Steven Spielberg","The system is perfect until it comes after you.","[28, 53, 878, 9648]","PG-13","June","2002","2000-2005","2.904493793","19.69708469","","","Action","Thriller","Science Fiction","Mystery","",36,63,0.571428571428571,"Male",17,"gen2",2
"335","3131","Leonardo DiCaprio",0,2,10.955,"1974-11-11","","Los Angeles, California, USA","Gangs of New York","193772504","1e+08","en","17.04","167","7.3","4034","Martin Scorsese","America was born in the streets.","[18, 36, 80]","R","December","2002","2000-2005","2.835563521","19.08219537","","","Drama","History","Crime","","",58,66,0.878787878787879,"Female",0,"gen1",0
"336","3131","Leonardo DiCaprio",0,2,10.955,"1974-11-11","","Los Angeles, California, USA","Gangs of New York","193772504","1e+08","en","17.04","167","7.3","4034","Martin Scorsese","America was born in the streets.","[18, 36, 80]","R","December","2002","2000-2005","2.835563521","19.08219537","","","Drama","History","Crime","","",58,66,0.878787878787879,"Male",12,"gen2",2
"337","122","Elijah Wood",0,2,2.941,"1981-01-28","","Cedar Rapids, Iowa, USA","The Lord of the Rings: The Return of the King","1118888979","9.4e+07","en","32.248","201","8.4","14745","Peter Jackson","The eye of the enemy is moving.","[28, 12, 14]","PG-13","December","2003","2000-2005","3.473456026","20.83560205","","","Action","Adventure","Fantasy","","",44,50,0.88,"Female",0,"gen1",0
"338","122","Elijah Wood",0,2,2.941,"1981-01-28","","Cedar Rapids, Iowa, USA","The Lord of the Rings: The Return of the King","1118888979","9.4e+07","en","32.248","201","8.4","14745","Peter Jackson","The eye of the enemy is moving.","[28, 12, 14]","PG-13","December","2003","2000-2005","3.473456026","20.83560205","","","Action","Adventure","Fantasy","","",44,50,0.88,"Male",3,"gen2",2
"339","24","Uma Thurman",0,1,4.071,"1970-04-29","","Boston, Massachusetts, USA","Kill Bill: Vol. 1","180899045","3e+07","en","22.206","111","7.9","10918","Quentin Tarantino","A roaring rampage of revenge.","[28, 80]","R","October","2003","2000-2005","3.100362523","19.01344967","","","Action","Crime","","","",10,28,0.357142857142857,"Male",4,"gen1",1
"340","24","Uma Thurman",0,1,4.071,"1970-04-29","","Boston, Massachusetts, USA","Kill Bill: Vol. 1","180899045","3e+07","en","22.206","111","7.9","10918","Quentin Tarantino","A roaring rampage of revenge.","[28, 80]","R","October","2003","2000-2005","3.100362523","19.01344967","","","Action","Crime","","","",10,28,0.357142857142857,"Female",0,"gen2",0
"341","322","Sean Penn",0,2,3.322,"1960-08-17","","Santa Monica, California, USA","Mystic River","156822020","2.5e+07","en","17.69","138","7.7","3647","Clint Eastwood","We bury our sins, we wash them clean.","[53, 80, 18, 9648]","R","October","2003","2000-2005","2.872999508","18.87062209","","","Thriller","Crime","Drama","Mystery","",17,21,0.80952380952381,"Female",0,"gen1",0
"342","322","Sean Penn",0,2,3.322,"1960-08-17","","Santa Monica, California, USA","Mystic River","156822020","2.5e+07","en","17.69","138","7.7","3647","Clint Eastwood","We bury our sins, we wash them clean.","[53, 80, 18, 9648]","R","October","2003","2000-2005","2.872999508","18.87062209","","","Thriller","Crime","Drama","Mystery","",17,21,0.80952380952381,"Male",10,"gen2",2
"343","4935","Chieko Baisho",1,1,0.625,"1941-06-29","","Tokyo, Japan","Howl's Moving Castle","236049757","2.4e+07","ja","25.735","119","8.4","4578","Hayao Miyazaki","The two lived there","[12, 16, 14]","PG","November","2004","2000-2005","3.247851933","19.27955318","","","Adventure","Animation","Fantasy","","",4,9,0.444444444444444,"Male",7,"gen1",1
"344","4935","Chieko Baisho",1,1,0.625,"1941-06-29","","Tokyo, Japan","Howl's Moving Castle","236049757","2.4e+07","ja","25.735","119","8.4","4578","Hayao Miyazaki","The two lived there","[12, 16, 14]","PG","November","2004","2000-2005","3.247851933","19.27955318","","","Adventure","Animation","Fantasy","","",4,9,0.444444444444444,"Female",0,"gen2",0
"345","2567","Leonardo DiCaprio",0,2,10.955,"1974-11-11","","Los Angeles, California, USA","The Aviator","1.02e+08","1.1e+08","en","17.3","170","7.2","3149","Martin Scorsese","For some men, the sky was the limit. For him, it was just the beginning.","[18]","PG-13","December","2004","2000-2005","2.850706502","18.44048337","","","Drama","","","","",44,63,0.698412698412698,"Female",0,"gen1",0
"346","2567","Leonardo DiCaprio",0,2,10.955,"1974-11-11","","Los Angeles, California, USA","The Aviator","1.02e+08","1.1e+08","en","17.3","170","7.2","3149","Martin Scorsese","For some men, the sky was the limit. For him, it was just the beginning.","[18]","PG-13","December","2004","2000-2005","2.850706502","18.44048337","","","Drama","","","","",44,63,0.698412698412698,"Male",13,"gen2",2
"347","393","Uma Thurman",0,1,4.071,"1970-04-29","","Boston, Massachusetts, USA","Kill Bill: Vol. 2","152159461","3e+07","en","18.446","136","7.8","8730","Quentin Tarantino","The bride is back for the final cut","[28, 80, 53]","R","April","2004","2000-2005","2.914847545","18.84043961","","","Action","Crime","Thriller","","",9,25,0.36,"Male",5,"gen1",1
"348","393","Uma Thurman",0,1,4.071,"1970-04-29","","Boston, Massachusetts, USA","Kill Bill: Vol. 2","152159461","3e+07","en","18.446","136","7.8","8730","Quentin Tarantino","The bride is back for the final cut","[28, 80, 53]","R","April","2004","2000-2005","2.914847545","18.84043961","","","Action","Crime","Thriller","","",9,25,0.36,"Female",0,"gen2",0
"349","70","Clint Eastwood",0,2,8.016,"1930-05-31","","San Francisco, California, USA","Million Dollar Baby","216763646","3e+07","en","16.185","132","7.9","5576","Clint Eastwood","Beyond his silence, there is a past. Beyond her dreams, there is a feeling. Beyond hope, there is a memory. Beyond their journey, there is a love.","[18]","PG-13","December","2004","2000-2005","2.784084887","19.19431813","","","Drama","","","","",24,32,0.75,"Female",0,"gen1",0
"350","70","Clint Eastwood",0,2,8.016,"1930-05-31","","San Francisco, California, USA","Million Dollar Baby","216763646","3e+07","en","16.185","132","7.9","5576","Clint Eastwood","Beyond his silence, there is a past. Beyond her dreams, there is a feeling. Beyond hope, there is a memory. Beyond their journey, there is a love.","[18]","PG-13","December","2004","2000-2005","2.784084887","19.19431813","","","Drama","","","","",24,32,0.75,"Male",11,"gen2",2
"351","272","Christian Bale",0,2,11.322,"1974-01-30","","Haverfordwest, Pembrokeshire, Wales, UK","Batman Begins","374218673","1.5e+08","en","79.889","140","7.6","13682","Christopher Nolan","Evil fears the knight.","[28, 80, 18]","PG-13","June","2005","2005-2010","4.380638171","19.74035087","","","Action","Crime","Drama","","",86,101,0.851485148514851,"Female",0,"gen1",0
"352","272","Christian Bale",0,2,11.322,"1974-01-30","","Haverfordwest, Pembrokeshire, Wales, UK","Batman Begins","374218673","1.5e+08","en","79.889","140","7.6","13682","Christopher Nolan","Evil fears the knight.","[28, 80, 18]","PG-13","June","2005","2005-2010","4.380638171","19.74035087","","","Action","Crime","Drama","","",86,101,0.851485148514851,"Male",2,"gen2",2
"353","118","Freddie Highmore",0,2,1.663,"1992-02-14","","Camden Town, London, England, UK ","Charlie and the Chocolate Factory","474968763","1.5e+08","en","27.479","115","7","9405","Tim Burton","Prepare for a taste of adventure.","[12, 35, 14, 10751]","PG","July","2005","2005-2010","3.313422077","19.9787596","","","Adventure","Comedy","Fantasy","Family","",22,35,0.628571428571429,"Female",0,"gen1",0
"354","118","Freddie Highmore",0,2,1.663,"1992-02-14","","Camden Town, London, England, UK ","Charlie and the Chocolate Factory","474968763","1.5e+08","en","27.479","115","7","9405","Tim Burton","Prepare for a taste of adventure.","[12, 35, 14, 10751]","PG","July","2005","2005-2010","3.313422077","19.9787596","","","Adventure","Comedy","Fantasy","Family","",22,35,0.628571428571429,"Male",6,"gen2",2
"355","3933","Johnny Depp",0,2,16.516,"1963-06-09","","Owensboro, Kentucky, USA ","Corpse Bride","117195061","4e+07","en","17.886","77","7.4","5056","Tim Burton","There's been a grave misunderstanding.","[10749, 14, 16]","PG","September","2005","2005-2010","2.884018284","18.57935029","","","Romance","Fantasy","Animation","","",9,14,0.642857142857143,"Female",0,"gen1",0
"356","3933","Johnny Depp",0,2,16.516,"1963-06-09","","Owensboro, Kentucky, USA ","Corpse Bride","117195061","4e+07","en","17.886","77","7.4","5056","Tim Burton","There's been a grave misunderstanding.","[10749, 14, 16]","PG","September","2005","2005-2010","2.884018284","18.57935029","","","Romance","Fantasy","Animation","","",9,14,0.642857142857143,"Male",7,"gen2",2
"357","116","Jonathan Rhys Meyers",0,2,2.865,"1977-07-27","","Dublin, Ireland","Match Point","85306374","1.5e+07","en","12.197","124","7.3","2482","Woody Allen","Passion Temptation Obsession","[18, 53, 80, 10749]","R","October","2005","2005-2010","2.50119002","18.26175973","","","Drama","Thriller","Crime","Romance","",16,26,0.615384615384615,"Female",0,"gen1",0
"358","116","Jonathan Rhys Meyers",0,2,2.865,"1977-07-27","","Dublin, Ireland","Match Point","85306374","1.5e+07","en","12.197","124","7.3","2482","Woody Allen","Passion Temptation Obsession","[18, 53, 80, 10749]","R","October","2005","2005-2010","2.50119002","18.26175973","","","Drama","Thriller","Crime","Romance","",16,26,0.615384615384615,"Male",10,"gen2",2
"359","1495","Orlando Bloom",0,2,5.145,"1977-01-13","","Canterbury, Kent, England, UK","Kingdom of Heaven","211643158","1.3e+08","en","15.911","144","6.7","2375","Ridley Scott","Be without fear in the face of your enemies. Safeguard the helpless, and do no wrong","[18, 28, 12, 36, 10752]","R","May","2005","2005-2010","2.767010694","19.1704122","","","Drama","Action","Adventure","History","War",21,24,0.875,"Female",0,"gen1",0
"360","1495","Orlando Bloom",0,2,5.145,"1977-01-13","","Canterbury, Kent, England, UK","Kingdom of Heaven","211643158","1.3e+08","en","15.911","144","6.7","2375","Ridley Scott","Be without fear in the face of your enemies. Safeguard the helpless, and do no wrong","[18, 28, 12, 36, 10752]","R","May","2005","2005-2010","2.767010694","19.1704122","","","Drama","Action","Adventure","History","War",21,24,0.875,"Male",10,"gen2",2
"361","254","Naomi Watts",0,1,6.512,"1968-09-28","","Shoreham, Kent, England, UK","King Kong","550517357","2.07e+08","en","20.888","187","6.7","4814","Peter Jackson","The eighth wonder of the world.","[12, 18, 28]","PG-13","December","2005","2005-2010","3.039174831","20.12636904","","","Adventure","Drama","Action","","",3,25,0.12,"Male",4,"gen1",1
"362","254","Naomi Watts",0,1,6.512,"1968-09-28","","Shoreham, Kent, England, UK","King Kong","550517357","2.07e+08","en","20.888","187","6.7","4814","Peter Jackson","The eighth wonder of the world.","[12, 18, 28]","PG-13","December","2005","2005-2010","3.039174831","20.12636904","","","Adventure","Drama","Action","","",3,25,0.12,"Female",0,"gen2",0
"363","59","Viggo Mortensen",0,2,7.477,"1958-10-20","","Manhattan, New York City, New York, USA","A History of Violence","60740827","3.2e+07","en","11.854","96","7.1","1730","David Cronenberg","Tom Stall had the perfect life Ö until he became a hero.","[18, 53, 80]","R","September","2005","2005-2010","2.472665363","17.92212663","","","Drama","Thriller","Crime","","",14,16,0.875,"Female",0,"gen1",0
"364","59","Viggo Mortensen",0,2,7.477,"1958-10-20","","Manhattan, New York City, New York, USA","A History of Violence","60740827","3.2e+07","en","11.854","96","7.1","1730","David Cronenberg","Tom Stall had the perfect life Ö until he became a hero.","[18, 53, 80]","R","September","2005","2005-2010","2.472665363","17.92212663","","","Drama","Thriller","Crime","","",14,16,0.875,"Male",10,"gen2",2
"365","74","Tom Cruise",0,2,12.645,"1962-07-03","","Syracuse, New York, USA","War of the Worlds","591739379","1.32e+08","en","15.676","116","6.4","5031","Steven Spielberg","They're already here.","[12, 878, 53]","PG-13","June","2005","2005-2010","2.75213088","20.19857686","","","Adventure","Science Fiction","Thriller","","",22,30,0.733333333333333,"Female",0,"gen1",0
"366","74","Tom Cruise",0,2,12.645,"1962-07-03","","Syracuse, New York, USA","War of the Worlds","591739379","1.32e+08","en","15.676","116","6.4","5031","Steven Spielberg","They're already here.","[12, 878, 53]","PG-13","June","2005","2005-2010","2.75213088","20.19857686","","","Adventure","Science Fiction","Thriller","","",22,30,0.733333333333333,"Male",18,"gen2",2
"367","1124","Christian Bale",0,2,11.322,"1974-01-30","","Haverfordwest, Pembrokeshire, Wales, UK","The Prestige","109676311","4e+07","en","22.263","130","8.2","9415","Christopher Nolan","Are You Watching Closely?","[18, 9648, 53]","PG-13","October","2006","2005-2010","3.102926108","18.51304396","","","Drama","Mystery","Thriller","","",23,29,0.793103448275862,"Female",0,"gen1",0
"368","1124","Christian Bale",0,2,11.322,"1974-01-30","","Haverfordwest, Pembrokeshire, Wales, UK","The Prestige","109676311","4e+07","en","22.263","130","8.2","9415","Christopher Nolan","Are You Watching Closely?","[18, 9648, 53]","PG-13","October","2006","2005-2010","3.102926108","18.51304396","","","Drama","Mystery","Thriller","","",23,29,0.793103448275862,"Male",3,"gen2",2
"369","1422","Leonardo DiCaprio",0,2,10.955,"1974-11-11","","Los Angeles, California, USA","The Departed","289847354","9e+07","en","19.57","151","8.1","9039","Martin Scorsese","Lies. Betrayal. Sacrifice. How far will you take it?","[18, 53, 80]","R","October","2006","2005-2010","2.973997781","19.48486498","","","Drama","Thriller","Crime","","",49,59,0.830508474576271,"Female",0,"gen1",0
"370","1422","Leonardo DiCaprio",0,2,10.955,"1974-11-11","","Los Angeles, California, USA","The Departed","289847354","9e+07","en","19.57","151","8.1","9039","Martin Scorsese","Lies. Betrayal. Sacrifice. How far will you take it?","[18, 53, 80]","R","October","2006","2005-2010","2.973997781","19.48486498","","","Drama","Thriller","Crime","","",49,59,0.830508474576271,"Male",14,"gen2",2
"371","591","Tom Hanks",0,2,15.953,"1956-07-09","","Concord, California, USA","The Da Vinci Code","767820459","1.25e+08","en","16.682","149","6.7","5830","Ron Howard","Seek the truth","[9648, 53]","PG-13","May","2006","2005-2010","2.814330294","20.45906649","","","Mystery","Thriller","","","",23,31,0.741935483870968,"Female",0,"gen1",0
"372","591","Tom Hanks",0,2,15.953,"1956-07-09","","Concord, California, USA","The Da Vinci Code","767820459","1.25e+08","en","16.682","149","6.7","5830","Ron Howard","Seek the truth","[9648, 53]","PG-13","May","2006","2005-2010","2.814330294","20.45906649","","","Mystery","Thriller","","","",23,31,0.741935483870968,"Male",8,"gen2",2
"373","3683","Ryan Phillippe",0,2,1.755,"1974-09-10","","New Castle, Delaware, USA","Flags of Our Fathers","65900249","9e+07","en","12.35","135","6.8","1034","Clint Eastwood","They fight for their country but they die for their friends.","[18, 36, 10752]","R","October","2006","2005-2010","2.513656063","18.00365278","","","Drama","History","War","","",23,27,0.851851851851852,"Female",0,"gen1",0
"374","3683","Ryan Phillippe",0,2,1.755,"1974-09-10","","New Castle, Delaware, USA","Flags of Our Fathers","65900249","9e+07","en","12.35","135","6.8","1034","Clint Eastwood","They fight for their country but they die for their friends.","[18, 36, 10752]","R","October","2006","2005-2010","2.513656063","18.00365278","","","Drama","History","War","","",23,27,0.851851851851852,"Male",12,"gen2",2
"375","4982","Denzel Washington",0,2,6.739,"1954-12-28","","Mount Vernon, New York, United States","American Gangster","266465037","1e+08","en","13.099","157","7.6","3080","Ridley Scott","There are two sides to the American dream","[80, 18]","R","November","2007","2005-2010","2.572535891","19.4007536","","","Crime","Drama","","","",64,81,0.790123456790123,"Female",0,"gen1",0
"376","4982","Denzel Washington",0,2,6.739,"1954-12-28","","Mount Vernon, New York, United States","American Gangster","266465037","1e+08","en","13.099","157","7.6","3080","Ridley Scott","There are two sides to the American dream","[80, 18]","R","November","2007","2005-2010","2.572535891","19.4007536","","","Crime","Drama","","","",64,81,0.790123456790123,"Male",11,"gen2",2
"377","13885","Johnny Depp",0,2,16.516,"1963-06-09","","Owensboro, Kentucky, USA ","Sweeney Todd: The Demon Barber of Fleet Street","1.52e+08","5e+07","en","18.64","116","7.1","3680","Tim Burton","Never Forget. Never Forgive.","[18, 27, 10402]","R","December","2007","2005-2010","2.925309809","18.83939108","","","Drama","Horror","Music","","",10,12,0.833333333333333,"Female",0,"gen1",0
"378","13885","Johnny Depp",0,2,16.516,"1963-06-09","","Owensboro, Kentucky, USA ","Sweeney Todd: The Demon Barber of Fleet Street","1.52e+08","5e+07","en","18.64","116","7.1","3680","Tim Burton","Never Forget. Never Forgive.","[18, 27, 10402]","R","December","2007","2005-2010","2.925309809","18.83939108","","","Drama","Horror","Music","","",10,12,0.833333333333333,"Male",8,"gen2",2
"379","1949","Jake Gyllenhaal",0,2,7.382,"1980-12-19","","Los Angeles, California, USA","Zodiac","84785914","6.5e+07","en","17.19","157","7.5","5336","David Fincher","There's more than one way to lose your life to a killer.","[80, 18, 9648, 53]","R","March","2007","2005-2010","2.844327819","18.25563998","","","Crime","Drama","Mystery","Thriller","",23,29,0.793103448275862,"Female",0,"gen1",0
"380","1949","Jake Gyllenhaal",0,2,7.382,"1980-12-19","","Los Angeles, California, USA","Zodiac","84785914","6.5e+07","en","17.19","157","7.5","5336","David Fincher","There's more than one way to lose your life to a killer.","[80, 18, 9648, 53]","R","March","2007","2005-2010","2.844327819","18.25563998","","","Crime","Drama","Mystery","Thriller","",23,29,0.793103448275862,"Male",5,"gen2",2
